0,1,2
train_val_images/Plantae/Commelina erecta/443c193f04a3e4c06c6302c5f87b9a00.jpg,0,Plantae
train_val_images/Plantae/Coreopsis tripteris/d409522ee1ba94540d1e6d0feea72f94.jpg,0,Plantae
train_val_images/Plantae/Betula papyrifera/e7a47b5e2204ee90df89fd8774ae5b9d.jpg,0,Plantae
train_val_images/Plantae/Pinus resinosa/0ad98f4afcc999dc097453cde5eed21e.jpg,0,Plantae
train_val_images/Plantae/Melilotus indicus/db69ffc109b2b468b61b41b156567577.jpg,0,Plantae
train_val_images/Plantae/Cassiope mertensiana/56c9b4649cc75a80aac43c9c036e4444.jpg,0,Plantae
train_val_images/Plantae/Lemna minor/81203c9fb8d1d7ead16396c3af980d5d.jpg,0,Plantae
train_val_images/Plantae/Baccharis pilularis/5ffc750dacb500fc4aab92041cdcbe80.jpg,0,Plantae
train_val_images/Plantae/Monotropa uniflora/0637850254522c1e86a5e25bbb8c6af7.jpg,0,Plantae
train_val_images/Plantae/Euphorbia corollata/6b4ee863ff080c13989970d56520e186.jpg,0,Plantae
train_val_images/Plantae/Eriogonum fasciculatum/1b6978de926a9435307c5f00961fc46c.jpg,0,Plantae
train_val_images/Plantae/Hymenopappus scabiosaeus/a0ab745497e39decbf73a3246e5b3227.jpg,0,Plantae
train_val_images/Plantae/Abies balsamea/67078e180e64aa7a5ebe0be70b34f9be.jpg,0,Plantae
train_val_images/Plantae/Vitex lucens/3f1b8f5fe3c6c6a293f1fd8c0ceb34a8.jpg,0,Plantae
train_val_images/Plantae/Liquidambar styraciflua/361b822f547aa6c3f13ce822263b552b.jpg,0,Plantae
train_val_images/Plantae/Helianthus annuus/00189762276cbd85c2ac78c6212ac616.jpg,0,Plantae
train_val_images/Plantae/Chamaecrista fasciculata/79927f44ded30fa83631ffb07efbb421.jpg,0,Plantae
train_val_images/Plantae/Trillium ovatum/9a524025ce4512650ecd4bb642a01f1f.jpg,0,Plantae
train_val_images/Plantae/Clematis virginiana/0761a54b7b847c8c8cd0df8675fb5a5c.jpg,0,Plantae
train_val_images/Plantae/Tipularia discolor/049b4e63c1a924b86a57b7a2e4a4daec.jpg,0,Plantae
train_val_images/Plantae/Trifolium repens/ef30dbae71b5f788d62f0782048df95a.jpg,0,Plantae
train_val_images/Plantae/Solidago caesia/d7b4fd3cdd9182011ed60d789177bd36.jpg,0,Plantae
train_val_images/Plantae/Coreopsis tinctoria/31173b50f3c5024da8b2434f7c974d8d.jpg,0,Plantae
train_val_images/Plantae/Polystichum munitum/4827b0afc25f6f7546eed5a40a80e124.jpg,0,Plantae
train_val_images/Plantae/Carpinus caroliniana/287d0a067868a3de53685b19dd4fc9ac.jpg,0,Plantae
train_val_images/Plantae/Acmispon glaber/642b0a291f84539d897078fc9fbfb664.jpg,0,Plantae
train_val_images/Plantae/Tanacetum vulgare/6feb226e2b69e48e159ef443cf2d805e.jpg,0,Plantae
train_val_images/Plantae/Andropogon gerardii/ae1a64e528c708ad483d83cc625300e9.jpg,0,Plantae
train_val_images/Plantae/Acer negundo/b02e973340a910552313c626c9bdf19c.jpg,0,Plantae
train_val_images/Plantae/Rumex crispus/ec2d078d07fdd38877b5f39f9bd43242.jpg,0,Plantae
train_val_images/Plantae/Sambucus nigra caerulea/b6d7d8ce7c627997c5800b53c154108f.jpg,0,Plantae
train_val_images/Plantae/Frangula californica/1b1adf49bd547bf22a179d5522661d32.jpg,0,Plantae
train_val_images/Plantae/Phegopteris connectilis/a0b14e23f309a233031b538e287c6b63.jpg,0,Plantae
train_val_images/Plantae/Stenaria nigricans/94b791d327e0681c39ce11b6b1e561c8.jpg,0,Plantae
train_val_images/Plantae/Prunus virginiana/fc0fa0799a4cf3d8ff73713ed35cfc17.jpg,0,Plantae
train_val_images/Plantae/Chasmanthium latifolium/633fe3c9f650ead45234fd612023143b.jpg,0,Plantae
train_val_images/Plantae/Stachys sylvatica/7aa7222ac8ae44b425369ca681d8f60c.jpg,0,Plantae
train_val_images/Plantae/Achillea millefolium/e1d206eb0dbc70a9cac7696dfb6bc727.jpg,0,Plantae
train_val_images/Plantae/Delairea odorata/2ab889f4f35cd5c6f5b24b44b78b5cd0.jpg,0,Plantae
train_val_images/Plantae/Oxalis pes-caprae/222a43fe6e5c5aaf6f85f888edc4f4d5.jpg,0,Plantae
train_val_images/Plantae/Mimulus cardinalis/b09ea98277ea915e4b3e84499d1b5679.jpg,0,Plantae
train_val_images/Plantae/Ipomoea cordatotriloba/70e463710a2ff5ed4beb23b48a188966.jpg,0,Plantae
train_val_images/Plantae/Lithophragma affine/5a1d08b37aa9ad50a48cf55b48423502.jpg,0,Plantae
train_val_images/Plantae/Sequoia sempervirens/cf024985df35ed24d9cdd584260362a2.jpg,0,Plantae
train_val_images/Plantae/Arctotheca calendula/d9867cc57a447f3729e230af510b02d2.jpg,0,Plantae
train_val_images/Plantae/Solanum elaeagnifolium/82b1678c135098520d043500255f9d6d.jpg,0,Plantae
train_val_images/Plantae/Equisetum arvense/7cd80aaaee631f51f477bbe9d513f737.jpg,0,Plantae
train_val_images/Plantae/Solanum dulcamara/5880eca2351a6c2083f28ee6928d2ee2.jpg,0,Plantae
train_val_images/Plantae/Ricinus communis/294cd6e2c00119120b1b6e172761660e.jpg,0,Plantae
train_val_images/Plantae/Muehlenbeckia complexa/59e7fc62e9c4287b5c333263bcb89219.jpg,0,Plantae
train_val_images/Plantae/Phyllodoce empetriformis/cd6d9596ae4f304e4af8beebfc21cc06.jpg,0,Plantae
train_val_images/Plantae/Alliaria petiolata/3d1d855f21cefb9b1d8899cf72bb554d.jpg,0,Plantae
train_val_images/Plantae/Campanula rotundifolia/9ac4c19670ec86597b179a107b44c515.jpg,0,Plantae
train_val_images/Plantae/Mimulus aurantiacus/a84915902e4b648bfbcba0c392e583df.jpg,0,Plantae
train_val_images/Plantae/Asclepias asperula/3bc35d47dd4ae3b02dd714edcc316186.jpg,0,Plantae
train_val_images/Plantae/Senegalia greggii/0683af9ee3a36dc7d6ce98a2c222126f.jpg,0,Plantae
train_val_images/Plantae/Anoda cristata/165b5af078c8d62c7e979879e27a5841.jpg,0,Plantae
train_val_images/Plantae/Anemone nemorosa/00cf8203b07a5ae3b7ee66a07d51082d.jpg,0,Plantae
train_val_images/Plantae/Rosa gymnocarpa/f6a84cfaf9456c672752c273c14839b1.jpg,0,Plantae
train_val_images/Plantae/Rubus parviflorus/20247150472fc71c77f3ab00ee89e5a7.jpg,0,Plantae
train_val_images/Plantae/Foeniculum vulgare/548619aaf7d76de9a373d5e9da3b6e59.jpg,0,Plantae
train_val_images/Plantae/Sanguinaria canadensis/f0c0a0118cecf187551bf6e8b56c8e13.jpg,0,Plantae
train_val_images/Plantae/Polystichum acrostichoides/62568a44d2af222753095f138611631a.jpg,0,Plantae
train_val_images/Plantae/Eschscholzia californica/2c2253f64a39ed8cccfbd56cee20b098.jpg,0,Plantae
train_val_images/Plantae/Lobelia cardinalis/de8f53e9229071669436e78ffdda1d42.jpg,0,Plantae
train_val_images/Plantae/Codium fragile/a68c0647fca104bc749ddee521cd0fe9.jpg,0,Plantae
train_val_images/Plantae/Trillium erectum/9e01a23594689c5380801c58e528374b.jpg,0,Plantae
train_val_images/Plantae/Rhopalostylis sapida/0065bda7983ec6c36d32c62a29e7e000.jpg,0,Plantae
train_val_images/Plantae/Cornus canadensis/df67575c229afeba748e8a670d4d5888.jpg,0,Plantae
train_val_images/Plantae/Chelone glabra/d706bd8a5c2f6ff51437bc97fa7091a5.jpg,0,Plantae
train_val_images/Plantae/Artemisia californica/cb124042851e7d1481a2bd51fd4d86ce.jpg,0,Plantae
train_val_images/Plantae/Impatiens capensis/dd168ce514be1d55d231b10ddaf565cf.jpg,0,Plantae
train_val_images/Plantae/Polystichum acrostichoides/75d359117ac33bad00e3a34ba1cd4135.jpg,0,Plantae
train_val_images/Plantae/Larrea tridentata/ffbe93171b4b20e29eeb7434be203b4c.jpg,0,Plantae
train_val_images/Plantae/Barbarea vulgaris/cd1e2eeec98d6fd2c282ec9115c187d0.jpg,0,Plantae
train_val_images/Plantae/Vitis rotundifolia/f5b4601a167102281b5751d4679bfde0.jpg,0,Plantae
train_val_images/Plantae/Foeniculum vulgare/b4f33e8c288829b0e30a3e12adb2fa95.jpg,0,Plantae
train_val_images/Plantae/Tropaeolum majus/c9502f88196b02205012deecfc28c06d.jpg,0,Plantae
train_val_images/Plantae/Fritillaria affinis/a2bf041ef72115ef42fa42aea79fb0ca.jpg,0,Plantae
train_val_images/Plantae/Chilopsis linearis/80448f010f517f64ba66e840d94e54b4.jpg,0,Plantae
train_val_images/Plantae/Acer negundo/ca29e753f3dfde3b0b8294a94e6148aa.jpg,0,Plantae
train_val_images/Plantae/Silphium laciniatum/fc5ef89e8a8711fffa4456f73db8535e.jpg,0,Plantae
train_val_images/Plantae/Acer negundo/e0aa5294ac913b42b5dcf70e726c508f.jpg,0,Plantae
train_val_images/Plantae/Solidago canadensis/caa21ef4b968272eaefa21ec3f94190f.jpg,0,Plantae
train_val_images/Plantae/Lamium amplexicaule/27cf9bea45adf8d68bbdff092c296aa8.jpg,0,Plantae
train_val_images/Plantae/Tropaeolum majus/20661095c489617258a5b70d934cd842.jpg,0,Plantae
train_val_images/Plantae/Callirhoe involucrata/214be3693c9c22bcf012ecc3e9bc6ab1.jpg,0,Plantae
train_val_images/Plantae/Acacia farnesiana/26d95fa77fd8428c347550cab5caee0d.jpg,0,Plantae
train_val_images/Plantae/Cerastium fontanum/73d0957aea3cf192b6648169aa627735.jpg,0,Plantae
train_val_images/Plantae/Hypericum perforatum/e5a8ccff3007467fcd63d5308e653377.jpg,0,Plantae
train_val_images/Plantae/Platanus racemosa/0a0990a7b2898db379a954e4878ad215.jpg,0,Plantae
train_val_images/Plantae/Mesembryanthemum crystallinum/cbc8c50e9a5028f3f5e184736f0072ce.jpg,0,Plantae
train_val_images/Plantae/Cephalanthus occidentalis/b75cbd59792c8673721772f25119b655.jpg,0,Plantae
train_val_images/Plantae/Tsuga canadensis/c20e461eac90599f3ca79fc2ce2e3344.jpg,0,Plantae
train_val_images/Plantae/Houstonia pusilla/be46e65c83d65c2fc437d9e6e50852c3.jpg,0,Plantae
train_val_images/Plantae/Epipactis helleborine/c95f98845afc335b02a516031794b0a2.jpg,0,Plantae
train_val_images/Plantae/Juniperus ashei/d09e1ea1a0c2b1a74b4b16fc36725751.jpg,0,Plantae
train_val_images/Plantae/Blechnum novae-zelandiae/9943ccf657cdc075fe14afa167d1c679.jpg,0,Plantae
train_val_images/Plantae/Ageratina altissima/8e4d6099e462daade0b41b74fee7cee1.jpg,0,Plantae
train_val_images/Plantae/Arctostaphylos pungens/8eada258c592134abf6cce02f645b046.jpg,0,Plantae
train_val_images/Plantae/Cuscuta californica/7d6174c361c8f82c3ac66201fe89bbf9.jpg,0,Plantae
train_val_images/Plantae/Blechnum chambersii/124311f6b8cc7c3744ad1506236f7662.jpg,0,Plantae
train_val_images/Plantae/Taraxacum officinale/23e2f2c34cdf3a3205a49f0d4796cd2f.jpg,0,Plantae
train_val_images/Plantae/Toxicodendron radicans/61595db1272986d27ed548adc83195b8.jpg,0,Plantae
train_val_images/Plantae/Opuntia humifusa/78d00035945de1b7c769af6001172f0d.jpg,0,Plantae
train_val_images/Plantae/Arisaema triphyllum/2fd7ebef83cc22139818d19664caa89a.jpg,0,Plantae
train_val_images/Plantae/Botrypus virginianus/113240446d3f286032a9e3bd21fcc153.jpg,0,Plantae
train_val_images/Plantae/Hypericum perforatum/ba987a83fab7eb11cd57c25380f8d2d8.jpg,0,Plantae
train_val_images/Plantae/Nuphar polysepala/3eaaaa65f2e05de1ac7babefcf9ddd42.jpg,0,Plantae
train_val_images/Plantae/Stellaria media/6ad309d4a5f80922809cf16af39b5708.jpg,0,Plantae
train_val_images/Plantae/Clematis drummondii/6c9c02c2be5cbe6fbfd68c91f5873a4e.jpg,0,Plantae
train_val_images/Plantae/Anemone americana/eab21997c48fddd1957c57c981f65eb3.jpg,0,Plantae
train_val_images/Plantae/Pinus monophylla/d76c3aa597eb1b6ece07e0b084ef0e59.jpg,0,Plantae
train_val_images/Plantae/Arisaema triphyllum/9cd0f1b0cabd70e362bd577eb2f1185d.jpg,0,Plantae
train_val_images/Plantae/Helianthus annuus/cd1407a3a657d77796b287e2e63c25e8.jpg,0,Plantae
train_val_images/Plantae/Asclepias tuberosa/b4225a268b528724bbabd512cb705a7a.jpg,0,Plantae
train_val_images/Plantae/Tiarella trifoliata/3d90338ae772a689e7da0aed88ae6ed8.jpg,0,Plantae
train_val_images/Plantae/Polemonium occidentale/e1c3d3dac8d54e825b9467bdd8cdc8b1.jpg,0,Plantae
train_val_images/Plantae/Symphoricarpos orbiculatus/10374b8a99e25053cd76dc9311ffcd11.jpg,0,Plantae
train_val_images/Plantae/Croton monanthogynus/daaf6f3e98f63603ff303c79c969db63.jpg,0,Plantae
train_val_images/Plantae/Grindelia camporum/46896a449b279d008810c406a034bc5c.jpg,0,Plantae
train_val_images/Plantae/Hedypnois cretica/9d7eb7b6b1ac2fe1c7be7368336a0572.jpg,0,Plantae
train_val_images/Plantae/Medicago polymorpha/f51ad7629e118b248ea9c05f2a4c6022.jpg,0,Plantae
train_val_images/Plantae/Anthoxanthum odoratum/c29d3c43be4d1f8c0e01266fb0234a7a.jpg,0,Plantae
train_val_images/Plantae/Solanum dulcamara/86e2430f65e3dbab98eb37c12ae1028a.jpg,0,Plantae
train_val_images/Plantae/Liriodendron tulipifera/b51f60a749cc5578d8ca8bf8724d7c58.jpg,0,Plantae
train_val_images/Plantae/Dichelostemma capitatum/19c65faa29761b4d49a69af14df6e30b.jpg,0,Plantae
train_val_images/Plantae/Sambucus nigra/68e361f4a8d4f67e997912d96aa218bb.jpg,0,Plantae
train_val_images/Plantae/Convolvulus arvensis/c633d6a94b531fbee7dde9b4fbfa2152.jpg,0,Plantae
train_val_images/Plantae/Viola bicolor/c19c6f29c401d1f103c9dab1c92a1282.jpg,0,Plantae
train_val_images/Plantae/Gaillardia pulchella/cccf0c2c757b1dc6e8039fec333ccde8.jpg,0,Plantae
train_val_images/Plantae/Pinus jeffreyi/166ab51683f1b2b3b6b0b1e959fd7920.jpg,0,Plantae
train_val_images/Plantae/Daucus carota/afe31818ef7211ceda4fc761f6880a5b.jpg,0,Plantae
train_val_images/Plantae/Holodiscus discolor/2a840df6fd801fff1e4ea0687cc42ff2.jpg,0,Plantae
train_val_images/Plantae/Aesculus pavia/3fc0dc25183548a3665f7166c37f5f34.jpg,0,Plantae
train_val_images/Plantae/Polystichum munitum/c54c3f8b90fe18297699a71ecb2e12c5.jpg,0,Plantae
train_val_images/Plantae/Heracleum maximum/b0a85a40e0db8b6494a6b4c36f241fdc.jpg,0,Plantae
train_val_images/Plantae/Alliaria petiolata/6451ed11429a2dbd71d1b598012f11ea.jpg,0,Plantae
train_val_images/Plantae/Sequoia sempervirens/e35533dcbed2c0ec3e4777fc48ccc2a0.jpg,0,Plantae
train_val_images/Plantae/Tsuga mertensiana/e2eea7bebc4694e67aaef9a11083e373.jpg,0,Plantae
train_val_images/Plantae/Baccharis salicifolia/8a90dcd11d66637d04cd0d25a22758ca.jpg,0,Plantae
train_val_images/Plantae/Ipomoea purpurea/67fb0bbe9afbbd08e22b56cb85dc0974.jpg,0,Plantae
train_val_images/Plantae/Metrosideros diffusa/25dc68c07e2ced473d08bac9f31f13bb.jpg,0,Plantae
train_val_images/Plantae/Tsuga canadensis/8f16c2b87a1f95b8e2364ebe002fc855.jpg,0,Plantae
train_val_images/Plantae/Parthenocissus quinquefolia/a2f84ebe02a348a664688ed4c953edc7.jpg,0,Plantae
train_val_images/Plantae/Calyptocarpus vialis/47cbc8a7c23aa724cc6836bc68b0468e.jpg,0,Plantae
train_val_images/Plantae/Plantago lanceolata/1447bb8ddf671b127e6dc3111a7d6e55.jpg,0,Plantae
train_val_images/Plantae/Teucrium canadense/860773a17883e5497c0e284d55bad0b6.jpg,0,Plantae
train_val_images/Plantae/Picea mariana/3d22178d3260f608e5c218dc752344fe.jpg,0,Plantae
train_val_images/Plantae/Dicentra cucullaria/1ad7e20945e9b0ef242296a30279c286.jpg,0,Plantae
train_val_images/Plantae/Viola hastata/0188179a8dd9d7d9d8f2a9708648432a.jpg,0,Plantae
train_val_images/Plantae/Sabatia campestris/4bcc5e62f002668ed2663ee1cbb3e27e.jpg,0,Plantae
train_val_images/Plantae/Croton capitatus/6631376c139f1c85409affae6b68f6ca.jpg,0,Plantae
train_val_images/Plantae/Rosa woodsii/c9b6811d93bce42ebc7ffd59d2e4ab02.jpg,0,Plantae
train_val_images/Plantae/Populus grandidentata/1ace6cf92cebc2e5e3968aa62f6697d5.jpg,0,Plantae
train_val_images/Plantae/Polypodium glycyrrhiza/48d7707f8b8bb99742332af892f3d187.jpg,0,Plantae
train_val_images/Plantae/Carduus pycnocephalus/f23baf348f2875419c2bad7a4c6709d2.jpg,0,Plantae
train_val_images/Plantae/Epilobium canum/afb7b687d2afbb9a8e971a7725acf8df.jpg,0,Plantae
train_val_images/Plantae/Acer rubrum/25e4c60fa4d303e734462e455ff59ba4.jpg,0,Plantae
train_val_images/Plantae/Hirschfeldia incana/cafcdc5818228df76d76f0638917306a.jpg,0,Plantae
train_val_images/Plantae/Polystichum munitum/06596ec9f7bc3e948fa8b289366710fa.jpg,0,Plantae
train_val_images/Plantae/Ricinus communis/b6908ba4ed972976faf0162a9efce0a1.jpg,0,Plantae
train_val_images/Plantae/Linanthus californicus/4425dea158513f57ff9d59f45d2102bd.jpg,0,Plantae
train_val_images/Plantae/Linaria purpurea/0f4fd1a69b54c6dd64fb146110d7db7b.jpg,0,Plantae
train_val_images/Plantae/Veronica persica/2afbf0a1f3634cba1ce98775f7cb7186.jpg,0,Plantae
train_val_images/Plantae/Cylindropuntia ramosissima/f725c90954c8eef3169cb784290b8e89.jpg,0,Plantae
train_val_images/Plantae/Ipomoea indica/ff81200f348aab6fab1e422176d2bed0.jpg,0,Plantae
train_val_images/Plantae/Asarum canadense/546f4bb82f2ea0e3463211a8a27ef1ab.jpg,0,Plantae
train_val_images/Plantae/Carya illinoinensis/e8f1dc033b3dbc6ddac26177493b938b.jpg,0,Plantae
train_val_images/Plantae/Quercus stellata/f26ad7fa7c1c6f4f71ff386ec95223e9.jpg,0,Plantae
train_val_images/Plantae/Asclepias tuberosa/074d1a6ceefdae3d17018477e6637bf5.jpg,0,Plantae
train_val_images/Plantae/Notholithocarpus densiflorus/c568d1e2418187614d256d2a3848b000.jpg,0,Plantae
train_val_images/Plantae/Ginkgo biloba/1aeef3484bbe986124fa6fa3df7f2216.jpg,0,Plantae
train_val_images/Plantae/Trichostema lanatum/4d0a5bc5e97e74f8fd72620df3af784a.jpg,0,Plantae
train_val_images/Plantae/Smilax rotundifolia/fc25cbe67f0152004b2412a9e47c65e5.jpg,0,Plantae
train_val_images/Plantae/Lonicera japonica/e89b54da6d1d7bb5dff1a578d08ca99a.jpg,0,Plantae
train_val_images/Plantae/Erythronium americanum/806aff63ab1a87cb171ca2b24a36629c.jpg,0,Plantae
train_val_images/Plantae/Hibiscus laevis/b9c13243ad07515ddfb22544a2ac2526.jpg,0,Plantae
train_val_images/Plantae/Salvia mellifera/bb6b0edb35f6d4a770a39acbb173bef2.jpg,0,Plantae
train_val_images/Plantae/Papaver rhoeas/b113a723e6f5232c38b028b65fbbcd3b.jpg,0,Plantae
train_val_images/Plantae/Nicotiana glauca/f3f5b60e4cdd4f0f7bb5df2c89658120.jpg,0,Plantae
train_val_images/Plantae/Asclepias incarnata/803d3f6754d1df533ff61c9ba2e6bbb4.jpg,0,Plantae
train_val_images/Plantae/Cerastium fontanum/ab63ad2608d952d6d93287cc18eff81f.jpg,0,Plantae
train_val_images/Plantae/Anaphalis margaritacea/16a6504b564b471d1c06ea4a166ba1d9.jpg,0,Plantae
train_val_images/Plantae/Erigeron philadelphicus/ee592135f2e8e74dd61218a32c1b7e6a.jpg,0,Plantae
train_val_images/Plantae/Geranium dissectum/83087613dd0d4683cadcb11467aa90eb.jpg,0,Plantae
train_val_images/Plantae/Scrophularia californica/0f35484cf470138c790c80fc62e8daa9.jpg,0,Plantae
train_val_images/Plantae/Grindelia camporum/5e02d98cfe0e5abb63755ab8fcf8922f.jpg,0,Plantae
train_val_images/Plantae/Trillium erectum/4e44c6a81705159edca5d4d46242b20a.jpg,0,Plantae
train_val_images/Plantae/Rumex acetosella/14a596896d390162ecfe3af6c2ed0e78.jpg,0,Plantae
train_val_images/Plantae/Smilax bona-nox/f1737b27f8ef14da3a80e1195a803b95.jpg,0,Plantae
train_val_images/Plantae/Arundo donax/e695438205795cc1bb38a0937fd1d4dd.jpg,0,Plantae
train_val_images/Plantae/Cardamine bulbosa/fd8efda203a2721fa51305e28e74027f.jpg,0,Plantae
train_val_images/Plantae/Juglans nigra/5bd58681ccf8b9de157fd72050073868.jpg,0,Plantae
train_val_images/Plantae/Arisaema triphyllum/3ad4e0f1fa9d86a0c3a8d890bd255530.jpg,0,Plantae
train_val_images/Plantae/Asplenium platyneuron/f2192b2de8e9ff12d9c4f2ebb5bc2544.jpg,0,Plantae
train_val_images/Plantae/Sanicula crassicaulis/f9066fe0b2c59a6fea4aeb1cb40ca385.jpg,0,Plantae
train_val_images/Plantae/Rhus typhina/8b7a20e39aba307ca3718f5d1c8407c7.jpg,0,Plantae
train_val_images/Plantae/Allium canadense/a1dc49adbdb3c3c62813e1b08be608e0.jpg,0,Plantae
train_val_images/Plantae/Carpodetus serratus/02acec389179b55533b77fd048b5e706.jpg,0,Plantae
train_val_images/Plantae/Eriophyllum confertiflorum/36e77a01a3cab999a957660b1c3b8ed6.jpg,0,Plantae
train_val_images/Plantae/Mammillaria dioica/2cacf66694b0ad572c0c376b0f001ed6.jpg,0,Plantae
train_val_images/Plantae/Polypogon monspeliensis/f715b1499efe430fc93c21bbb2c2260c.jpg,0,Plantae
train_val_images/Plantae/Tridens flavus/5496603628ce210b071561a04f2e1561.jpg,0,Plantae
train_val_images/Plantae/Nymphaea odorata/c8a71bac2b6a67ce3d7abab2bc897250.jpg,0,Plantae
train_val_images/Plantae/Yucca brevifolia/8d51dd851bfd3712ba643961fd64cdd7.jpg,0,Plantae
train_val_images/Plantae/Cymbalaria muralis/6c004340dec6c91b0c7214630b5dff0d.jpg,0,Plantae
train_val_images/Plantae/Diospyros virginiana/14b7471f45e0cc4b4b0a60d5758813e4.jpg,0,Plantae
train_val_images/Plantae/Liriodendron tulipifera/21bc6ea3230a4d97ba642ee749a61933.jpg,0,Plantae
train_val_images/Plantae/Elaeocarpus hookerianus/b87b823d4ffdb90db01603d5a83bc928.jpg,0,Plantae
train_val_images/Plantae/Quercus macrocarpa/45fefafa36a0182dd63f8d9817c65ffc.jpg,0,Plantae
train_val_images/Plantae/Cercis canadensis/fb16fad43bd870dcd94018e6b590b4ad.jpg,0,Plantae
train_val_images/Plantae/Clematis drummondii/ff6bc723fac577617e4d121b23b25c44.jpg,0,Plantae
train_val_images/Plantae/Malacothrix saxatilis/896eff3ddaa1d955967664aa591f70de.jpg,0,Plantae
train_val_images/Plantae/Chimaphila maculata/28e765f926f8cd82276398d446123f49.jpg,0,Plantae
train_val_images/Plantae/Salvia columbariae/860340c95b81dd8cf4f0b00709cf6628.jpg,0,Plantae
train_val_images/Plantae/Leucaena leucocephala/c78b585bb83374d204137ca03866eca2.jpg,0,Plantae
train_val_images/Plantae/Ilex vomitoria/f125e81dd947045b6a317be8e8f3b306.jpg,0,Plantae
train_val_images/Plantae/Prunus ilicifolia/bc9f643f5ac2be290fa3d5438afaf129.jpg,0,Plantae
train_val_images/Plantae/Oxalis montana/5a7a6bf83ca4b6c0f04d07822cb178f1.jpg,0,Plantae
train_val_images/Plantae/Dicentra formosa/4b14b09e40bf6d44ccb67317c784218d.jpg,0,Plantae
train_val_images/Plantae/Triadica sebifera/54a78195c127b532845561f256d0142c.jpg,0,Plantae
train_val_images/Plantae/Holcus lanatus/56a4bfa291b3a17c7307185b096a756a.jpg,0,Plantae
train_val_images/Plantae/Mertensia paniculata/1781d43181906c3c20d0e05d891ecbcf.jpg,0,Plantae
train_val_images/Plantae/Taraxacum officinale/e845cda6426a4a3276fefbc456f50eaa.jpg,0,Plantae
train_val_images/Plantae/Securigera varia/a2bc3674d308d1fb66b86d3fb70b16bf.jpg,0,Plantae
train_val_images/Plantae/Lupinus arboreus/1d35a222098c5073eeebc5f312036154.jpg,0,Plantae
train_val_images/Plantae/Zanthoxylum clava-herculis/05ae1ed297cdc731f3fa4d3b13e4f063.jpg,0,Plantae
train_val_images/Plantae/Goodyera oblongifolia/21e3ee2a7e8657f92ea500fca845b018.jpg,0,Plantae
train_val_images/Plantae/Monotropa hypopitys/30e6dc552d528f6036641c943a01d607.jpg,0,Plantae
train_val_images/Plantae/Claytonia virginica/5b19f26aede00cce081e9215811bef6a.jpg,0,Plantae
train_val_images/Plantae/Sabatia campestris/5cfe94ccb89a17c941c2a5a633ebe487.jpg,0,Plantae
train_val_images/Plantae/Claytonia perfoliata/550e7b877ff42a184bc6a50b034b2cd8.jpg,0,Plantae
train_val_images/Plantae/Vaccinium ovatum/5ec3b3ba509dffb011228e38172d3ffa.jpg,0,Plantae
train_val_images/Plantae/Larix laricina/2281797eb0971b6ef642a295801fb563.jpg,0,Plantae
train_val_images/Plantae/Sorghastrum nutans/03b23c4cf6a3dfee9e565e8ff7282eff.jpg,0,Plantae
train_val_images/Plantae/Coprosma grandifolia/7f944cdf9b6b79e1342420add92f4246.jpg,0,Plantae
train_val_images/Plantae/Wyethia mollis/568f037bcaabbe41c2018444c00ed6cc.jpg,0,Plantae
train_val_images/Plantae/Erodium cicutarium/addf9ef9da62e525e6937b60b681ea30.jpg,0,Plantae
train_val_images/Plantae/Solanum carolinense/afde317ac44f7efed8eb216b4e16c5c4.jpg,0,Plantae
train_val_images/Plantae/Lonicera hispidula/cfb486e136ff0b342eb2fc08088b648b.jpg,0,Plantae
train_val_images/Plantae/Teucrium canadense/cb72496076edd5db60aebab6419c4019.jpg,0,Plantae
train_val_images/Plantae/Fagus grandifolia/37a74e520d38b6075e00b576d81b9e90.jpg,0,Plantae
train_val_images/Plantae/Pinus mugo/029b251924d95cbf8d2ef5a3af1c0bfa.jpg,0,Plantae
train_val_images/Plantae/Asclepias linaria/81ad81912a9a6bcba67a39678ea8903f.jpg,0,Plantae
train_val_images/Plantae/Schinus molle/b2a7fac0b529b29ef6184ded8260debf.jpg,0,Plantae
train_val_images/Plantae/Cornus florida/90bb00ffaca4b142310b3b50ae1bcf6d.jpg,0,Plantae
train_val_images/Plantae/Convolvulus arvensis/3e93333925b8752d56d5ad77fbcb101b.jpg,0,Plantae
train_val_images/Plantae/Hydrastis canadensis/db0b6b902b246244d3f840f47cbdd241.jpg,0,Plantae
train_val_images/Plantae/Tsuga canadensis/12574504b34722857a9b40d6d2eb19ac.jpg,0,Plantae
train_val_images/Plantae/Ligustrum lucidum/9aa16e0e202ebd89db6b3332ab2f12f2.jpg,0,Plantae
train_val_images/Plantae/Angelica atropurpurea/4bc33ad3311658dce48fe7af93abd565.jpg,0,Plantae
train_val_images/Plantae/Morella californica/5e929e397e8fb6203129f4f08dfd4183.jpg,0,Plantae
train_val_images/Plantae/Enemion biternatum/133235672a05a66f1bd0058f855506d0.jpg,0,Plantae
train_val_images/Plantae/Diphasiastrum digitatum/4796b8493a9c6ba3c5d66d88e6e2c0ce.jpg,0,Plantae
train_val_images/Plantae/Quercus agrifolia/cfc2c55f6f127d4b77db3612d0014d5b.jpg,0,Plantae
train_val_images/Plantae/Penthorum sedoides/4ff867d23d0d13c08f59f383b7ad32de.jpg,0,Plantae
